,codigo_estabelecimento,codigo_curso,estabelecimento,escola,curso,regime_pos_laboral,regime_noturno,media_Nota,media_PI,media_12º,media_10º/11º
202,201,9204,Universidade do Algarve,Faculdade de Ciências Humanas e Sociais,"Línguas, Literaturas e Culturas",0,0,148.146,136.923,154.154,154.154
203,1203,9119,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Engenharia Informática,0,0,144.897,125.449,155.338,155.338
204,602,9210,Universidade de Évora,Escola de Ciências e Tecnologia,Matemática Aplicada à Economia e à Gestão,0,0,144.652,128.119,153.524,153.524
205,1508,9791,Universidade de Lisboa,Faculdade de Medicina Dentária,Prótese Dentária,0,0,150.589,135.574,165.556,165.556
206,1518,9125,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Química,0,0,167.972,161.213,174.68,174.68
207,3141,8419,Instituto Politécnico de Santarém,Escola Superior Agrária de Santarém,Agronomia,1,0,142.5,136.0,146.0,146.0
208,1501,9257,Universidade de Lisboa,Faculdade de Arquitetura,Arquitetura,0,0,177.547,184.226,170.868,170.868
209,3138,9119,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Engenharia Informática,0,0,157.491,138.221,167.824,167.824
210,7220,8149,Instituto Politécnico de Lisboa,Escola Superior de Tecnologia da Saúde de Lisboa,Dietética e Nutrição,0,0,153.315,137.304,161.913,161.913
211,7110,9996,Escola Superior de Hotelaria e Turismo do Estoril,D,Gestão Turística,1,0,132.525,119.925,140.925,140.925
212,1204,9761,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências da Vida e do Ambiente,Genética e Biotecnologia,0,0,142.073,121.173,153.288,153.288
213,3163,9148,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Gestão,0,1,132.358,115.375,141.458,141.458
214,3055,9725,Instituto Politécnico de Castelo Branco,Escola Superior de Artes Aplicadas,Design de Interiores e Equipamento,0,0,156.28,151.0,159.089,159.089
215,1518,9121,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Informática e de Computadores,0,0,185.264,189.766,180.761,180.761
216,1510,9068,Universidade de Lisboa,Faculdade de Motricidade Humana,Dança,0,0,148.75,138.05,159.45,159.45
217,3034,9173,Instituto Politécnico do Cávado e do Ave,Escola Superior de Hotelaria e Turismo,Gestão Hoteleira,0,0,149.818,140.879,154.606,154.606
218,400,9813,Universidade da Beira Interior,D,Medicina,0,0,179.473,171.677,187.273,187.273
219,7035,L066,Universidade do Algarve,Escola Superior de Saúde,Imagem Médica e Radioterapia,0,0,147.39,128.483,157.533,157.533
220,1108,9813,Universidade do Porto,Faculdade de Medicina,Medicina,0,0,188.459,182.804,194.12,194.12
221,3102,9741,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia Automóvel,0,0,143.229,126.486,152.229,152.229
222,7210,L066,Instituto Politécnico de Coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,Imagem Médica e Radioterapia,0,0,159.708,140.378,170.081,170.081
223,3012,L021,Universidade de Aveiro,Escola Superior de Tecnologia e Gestão de Águeda,Gestão Comercial,0,0,152.437,139.0,159.633,159.633
224,7220,L161,Instituto Politécnico de Lisboa,Escola Superior de Tecnologia da Saúde de Lisboa,Ortóptica e Ciências da Visão,0,0,141.419,124.75,150.361,150.361
225,400,9112,Universidade da Beira Interior,D,Engenharia Eletrotécnica e de Computadores,0,0,141.6,111.0,158.0,158.0
226,1204,9379,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências da Vida e do Ambiente,Ciências do Ambiente,0,0,128.064,107.182,139.273,139.273
227,3102,9147,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Gestão,0,0,152.279,145.0,156.151,156.151
228,6810,L329,ISCTE,Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Segurança de Informação,0,0,147.15,136.734,154.094,154.094
229,3163,9119,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Engenharia Informática,0,0,150.572,139.37,156.568,156.568
230,300,9113,Universidade de Aveiro,D,Engenharia Física,0,0,161.233,150.938,171.475,171.475
231,1505,9494,Universidade de Lisboa,Faculdade de Farmácia,Ciências Farmacêuticas,0,0,159.979,147.065,172.847,172.847
232,3138,L030,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Gestão Industrial e Logística,0,0,160.155,152.2,164.4,164.4
233,1518,9096,Universidade de Lisboa,Instituto Superior Técnico,Engenharia de Materiais,0,0,162.352,153.42,171.24,171.24
234,3102,9089,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia Civil,0,0,138.367,117.417,149.667,149.667
235,140,L344,Universidade dos Açores,Faculdade de Ciências Agrárias e do Ambiente,Guias de Natureza e Património,0,0,134.314,112.571,146.0,146.0
236,7210,9504,Instituto Politécnico de Coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,Fisioterapia,0,0,166.442,153.198,173.558,173.558
237,3101,9084,Instituto Politécnico de Leiria,Escola Superior de Educação e Ciências Sociais,Educação Social,0,0,135.717,120.537,143.854,143.854
238,7035,9500,Universidade do Algarve,Escola Superior de Saúde,Enfermagem,0,0,155.068,139.738,163.275,163.275
239,506,9548,Universidade de Coimbra,Faculdade de Medicina,Medicina Dentária,0,0,180.178,175.75,184.55,184.55
240,1308,9736,Universidade da Madeira,Faculdade de Ciências Sociais,Educação Física e Desporto,0,0,150.952,136.935,162.387,162.387
241,400,9494,Universidade da Beira Interior,D,Ciências Farmacêuticas,0,0,161.184,145.444,169.629,169.629
242,3102,9123,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia Mecânica,0,0,143.744,124.891,153.875,153.875
243,3014,L299,Universidade de Aveiro,"Escola Superior de Design, Gestão e Tecnologia da Produção de Aveiro-Norte",Automação e Sistemas de Produção,0,0,141.195,114.318,155.636,155.636
244,3118,9126,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Engenharia Química e Biológica,0,0,136.729,119.471,148.235,148.235
245,150,9853,Universidade dos Açores,Faculdade de Ciências Sociais e Humanas,Educação Básica,0,0,155.395,143.614,161.727,161.727
246,3051,L093,Instituto Politécnico de Castelo Branco,Escola Superior Agrária de Castelo Branco,Biotecnologia Alimentar,0,0,124.675,104.5,135.5,135.5
247,3118,L117,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Matemática Aplicada à Tecnologia e à Empresa,0,0,149.993,141.448,155.69,155.69
248,3031,9056,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Contabilidade,0,0,153.642,145.475,158.0,158.0
249,3117,9870,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Contabilidade e Administração,1,0,145.328,137.53,149.49,149.49
250,3131,9563,Instituto Politécnico do Porto,Escola Superior de Educação,Desporto,0,0,149.9,117.8,167.16,167.16
251,400,9015,Universidade da Beira Interior,D,Bioquímica,0,0,138.611,117.667,149.844,149.844
252,3118,9455,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Engenharia Biomédica,0,0,156.354,136.904,166.808,166.808
253,1518,L221,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Aeroespacial,0,0,190.78,189.89,191.618,191.618
254,1306,9720,Universidade da Madeira,Faculdade de Artes e Humanidades,"Comunicação, Cultura e Organizações",0,0,145.929,134.763,155.026,155.026
255,400,8184,Universidade da Beira Interior,D,Optometria e Ciências da Visão,0,0,132.596,112.6,143.32,143.32
256,204,9240,Universidade do Algarve,Faculdade de Economia,Sociologia,0,0,142.817,131.643,148.786,148.786
257,3186,9238,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Lamego,Serviço Social,0,0,134.071,116.943,143.257,143.257
258,505,9133,Universidade de Coimbra,Faculdade de Letras,Estudos Clássicos,0,0,139.738,130.381,149.095,149.095
259,1203,9455,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Engenharia Biomédica,0,0,158.2,131.031,172.813,172.813
260,3131,8264,Instituto Politécnico do Porto,Escola Superior de Educação,Artes Visuais e Tecnologias Artísticas,0,0,168.982,168.679,169.107,169.107
261,506,9813,Universidade de Coimbra,Faculdade de Medicina,Medicina,0,0,184.018,178.11,189.924,189.924
262,1507,9554,Universidade de Lisboa,Faculdade de Medicina,Ciências da Nutrição,0,0,165.077,154.817,175.3,175.3
263,1202,9147,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,Gestão,0,0,168.138,162.887,170.93,170.93
264,1504,9078,Universidade de Lisboa,Faculdade de Direito,Direito,0,0,166.767,160.653,172.834,172.834
265,3163,9123,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Engenharia Mecânica,0,0,144.368,125.658,154.421,154.421
266,3118,L213,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Engenharia Física Aplicada,0,0,131.011,114.778,147.222,147.222
267,604,L047,Universidade de Évora,Escola de Ciências Sociais,Línguas e Literaturas,0,0,153.224,156.473,151.436,151.436
268,3151,9054,Instituto Politécnico de Setúbal,Escola Superior de Educação,Comunicação Social,0,0,145.303,129.121,156.091,156.091
269,3118,9108,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Engenharia Eletrónica e Telecomunicações e de Computadores,0,0,128.731,108.143,139.8,139.8
270,3102,9648,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia da Energia e do Ambiente,0,0,135.133,121.667,142.333,142.333
271,1202,9196,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,Línguas e Relações Empresariais,0,0,157.385,154.85,158.717,158.717
272,7230,L304,Instituto Politécnico do Porto,Escola Superior de Saúde,Saúde Digital,0,0,143.442,124.917,161.917,161.917
273,602,9209,Universidade de Évora,Escola de Ciências e Tecnologia,Matemática,0,0,148.25,134.083,155.833,155.833
274,902,9040,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,Ciências da Linguagem,0,0,154.95,163.15,146.75,146.75
275,1510,9707,Universidade de Lisboa,Faculdade de Motricidade Humana,Ciências do Desporto,0,0,149.082,142.146,156.018,156.018
276,1513,L040,Universidade de Lisboa,Instituto de Educação,Educação e Formação,0,0,151.096,148.973,153.219,153.219
277,7230,8141,Instituto Politécnico do Porto,Escola Superior de Saúde,Audiologia,0,0,136.18,120.65,151.7,151.7
278,7230,L101,Instituto Politécnico do Porto,Escola Superior de Saúde,Biotecnologia Medicinal,0,0,175.609,172.688,178.531,178.531
279,3012,9235,Universidade de Aveiro,Escola Superior de Tecnologia e Gestão de Águeda,Secretariado e Comunicação Empresarial,0,0,146.516,138.64,150.72,150.72
280,3045,9165,Instituto Politécnico de Bragança,"Escola Superior de Comunicação, Administração e Turismo de Mirandela",Gestão e Administração Pública,0,0,128.863,113.406,137.156,137.156
281,3164,8464,Instituto Politécnico de Viana do Castelo,Escola Superior de Ciências Empresariais,Gestão da Distribuição e Logística,0,0,128.31,111.517,137.31,137.31
282,203,9011,Universidade do Algarve,Faculdade de Ciências e Tecnologia,Biologia,0,0,144.767,129.714,152.833,152.833
283,1508,9548,Universidade de Lisboa,Faculdade de Medicina Dentária,Medicina Dentária,0,0,179.783,177.743,181.771,181.771
284,3082,9147,Universidade do Algarve,"Escola Superior de Gestão, Hotelaria e Turismo",Gestão,0,0,150.969,146.662,153.247,153.247
285,602,9003,Universidade de Évora,Escola de Ciências e Tecnologia,Agronomia,0,0,134.536,117.386,143.727,143.727
286,1510,9841,Universidade de Lisboa,Faculdade de Motricidade Humana,Reabilitação Psicomotora,0,0,142.194,132.224,152.163,152.163
287,3082,9254,Universidade do Algarve,"Escola Superior de Gestão, Hotelaria e Turismo",Turismo,0,0,134.28,124.0,139.785,139.785
288,7110,9076,Escola Superior de Hotelaria e Turismo do Estoril,D,Direção e Gestão Hoteleira,0,0,158.959,155.73,161.111,161.111
289,7110,9177,Escola Superior de Hotelaria e Turismo do Estoril,D,Gestão Turística,0,0,147.926,139.323,153.661,153.661
290,204,9152,Universidade do Algarve,Faculdade de Economia,Gestão de Empresas,0,0,157.866,156.028,158.817,158.817
291,400,9225,Universidade da Beira Interior,D,Química Industrial,0,0,127.567,108.417,137.833,137.833
292,300,9002,Universidade de Aveiro,D,Administração Pública,0,0,156.529,153.464,158.571,158.571
293,6810,L311,ISCTE,Instituto Universitário de Lisboa (Sintra),"Tecnologias Digitais, Edifícios e Construção Sustentável",0,0,140.169,121.953,152.313,152.313
294,3052,9238,Instituto Politécnico de Castelo Branco,Escola Superior de Educação de Castelo Branco,Serviço Social,0,0,136.715,123.639,143.721,143.721
295,1517,A013,Universidade de Lisboa,Instituto Superior de Economia e Gestão,Finanças (ensino em inglês),0,0,168.259,168.063,168.438,168.438
296,604,9229,Universidade de Évora,Escola de Ciências Sociais,Relações Internacionais,0,0,159.949,160.522,159.597,159.597
297,1504,8358,Universidade de Lisboa,Faculdade de Direito,Direito,1,0,155.91,147.146,164.634,164.634
298,3031,9759,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Fiscalidade,0,0,146.348,135.323,152.258,152.258
299,3186,9179,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Lamego,"Gestão Turística, Cultural e Patrimonial",0,0,133.514,121.429,140.0,140.0
300,505,9139,Universidade de Coimbra,Faculdade de Letras,Filosofia,0,0,158.611,156.926,160.296,160.296
301,3186,9168,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Lamego,Gestão e Informática,0,0,134.075,115.2,144.2,144.2
302,3051,9085,Instituto Politécnico de Castelo Branco,Escola Superior Agrária de Castelo Branco,Enfermagem Veterinária,0,0,139.24,121.0,149.023,149.023
303,604,9853,Universidade de Évora,Escola de Ciências Sociais,Educação Básica,0,0,143.228,126.328,152.31,152.31
304,300,9081,Universidade de Aveiro,D,Economia,0,0,171.034,163.585,176.0,176.0
305,3102,9205,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Marketing,0,0,150.676,142.98,154.78,154.78
306,901,9813,Universidade Nova de Lisboa,Faculdade de Ciências Médicas,Medicina,0,0,184.375,180.159,188.591,188.591
307,1202,9005,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,Animação Sociocultural,0,0,129.586,111.864,139.091,139.091
308,6810,L282,ISCTE,Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais e Saúde,0,0,141.08,129.629,148.714,148.714
309,150,9181,Universidade dos Açores,Faculdade de Ciências Sociais e Humanas,História,0,0,154.01,157.05,152.35,152.35
310,1518,L239,Universidade de Lisboa,Instituto Superior Técnico,Engenharia de Minas e Recursos Energéticos,0,0,145.459,135.088,155.765,155.765
311,1518,L209,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Eletrotécnica e de Computadores,0,0,160.81,153.059,168.514,168.514
312,400,9240,Universidade da Beira Interior,D,Sociologia,0,0,146.285,134.809,152.426,152.426
313,3012,L194,Universidade de Aveiro,Escola Superior de Tecnologia e Gestão de Águeda,Eletrónica e Mecânica Industrial,0,0,145.669,128.543,154.857,154.857
314,1204,9351,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências da Vida e do Ambiente,Ciências Biomédicas,0,0,160.866,140.921,171.579,171.579
315,3081,9853,Universidade do Algarve,Escola Superior de Educação e Comunicação,Educação Básica,0,0,147.382,133.667,154.727,154.727
316,1308,9853,Universidade da Madeira,Faculdade de Ciências Sociais,Educação Básica,0,0,146.824,136.12,155.56,155.56
317,7210,8141,Instituto Politécnico de Coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,Audiologia,0,0,135.697,113.083,147.833,147.833
318,400,9023,Universidade da Beira Interior,D,Ciências da Comunicação,0,0,153.217,145.71,157.232,157.232
319,400,9074,Universidade da Beira Interior,D,Design Industrial,0,0,145.035,138.481,148.519,148.519
320,604,8251,Universidade de Évora,Escola de Ciências Sociais,História e Arqueologia,0,0,151.454,147.513,153.538,153.538
321,1306,9219,Universidade da Madeira,Faculdade de Artes e Humanidades,Psicologia,0,0,160.767,153.667,166.533,166.533
322,3182,9491,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Tecnologias e Design de Multimédia,0,0,137.269,126.688,142.917,142.917
323,7001,9500,Escola Superior de Enfermagem de Coimbra,D,Enfermagem,0,0,147.742,130.6,159.17,159.17
324,3013,9500,Universidade de Aveiro,Escola Superior de Saúde de Aveiro,Enfermagem,0,0,155.941,138.128,167.817,167.817
325,3117,9242,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Solicitadoria,0,0,157.598,145.364,164.145,164.145
326,3117,9147,Instituto Politécnico de Lisboa,Instituto Superior de Contabilidade e Administração de Lisboa,Gestão,0,0,165.082,163.234,166.037,166.037
327,3142,9084,Instituto Politécnico de Santarém,Escola Superior de Educação de Santarém,Educação Social,0,0,137.505,126.825,144.625,144.625
328,7220,L067,Instituto Politécnico de Lisboa,Escola Superior de Tecnologia da Saúde de Lisboa,Fisiologia Clínica,0,0,154.809,139.791,162.86,162.86
329,3081,8337,Universidade do Algarve,Escola Superior de Educação e Comunicação,Imagem Animada,0,0,156.554,156.459,156.568,156.568
330,602,9015,Universidade de Évora,Escola de Ciências e Tecnologia,Bioquímica,0,0,139.569,123.615,148.115,148.115
331,1202,9254,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,Turismo,0,0,140.346,127.877,147.018,147.018
332,7230,L066,Instituto Politécnico do Porto,Escola Superior de Saúde,Imagem Médica e Radioterapia,0,0,152.198,139.262,165.131,165.131
333,1517,9210,Universidade de Lisboa,Instituto Superior de Economia e Gestão,Matemática Aplicada à Economia e à Gestão,0,0,191.482,194.908,188.05,188.05
334,3163,9743,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Engenharia Civil e do Ambiente,0,0,136.95,113.5,149.5,149.5
335,3154,9687,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia do Barreiro,Bioinformática,0,0,125.147,106.667,135.067,135.067
336,604,9026,Universidade de Évora,Escola de Ciências Sociais,Ciências da Educação,0,0,139.425,126.219,146.5,146.5
337,902,9182,Universidade Nova de Lisboa,Faculdade de Ciências Sociais e Humanas,História da Arte,0,0,159.293,158.878,159.707,159.707
338,3102,9885,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Engenharia Informática,1,0,135.75,121.904,143.154,143.154
339,3182,9205,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Marketing,0,0,148.059,139.63,152.565,152.565
340,400,9119,Universidade da Beira Interior,D,Engenharia Informática,0,0,140.684,121.809,150.816,150.816
341,3151,9005,Instituto Politécnico de Setúbal,Escola Superior de Educação,Animação Sociocultural,0,0,136.906,122.0,146.844,146.844
342,160,9185,Universidade dos Açores,Faculdade de Ciências e Tecnologia,Informática,0,0,148.676,133.143,157.0,157.0
343,3185,9087,Instituto Politécnico de Viseu,Escola Superior Agrária de Viseu,Engenharia Alimentar,0,0,143.7,124.5,154.0,154.0
344,300,9011,Universidade de Aveiro,D,Biologia,0,0,163.461,155.459,168.796,168.796
345,7210,L068,Instituto Politécnico de Coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,Ciências Biomédicas Laboratoriais,0,0,163.318,148.224,171.421,171.421
346,203,L123,Universidade do Algarve,Faculdade de Ciências e Tecnologia,Gestão Marinha e Costeira,0,0,127.023,112.038,135.038,135.038
347,3101,9238,Instituto Politécnico de Leiria,Escola Superior de Educação e Ciências Sociais,Serviço Social,0,0,142.3,123.525,152.375,152.375
348,3011,9205,Universidade de Aveiro,Instituto Superior de Contabilidade e Administração de Aveiro,Marketing,0,0,164.561,157.939,168.091,168.091
349,3154,9016,Instituto Politécnico de Setúbal,Escola Superior de Tecnologia do Barreiro,Biotecnologia,0,0,142.651,125.889,151.644,151.644
350,201,L252,Universidade do Algarve,Faculdade de Ciências Humanas e Sociais,Línguas e Comunicação Intercultural,0,0,135.606,124.063,141.781,141.781
351,300,9125,Universidade de Aveiro,D,Engenharia Química,0,0,149.687,130.795,162.282,162.282
352,1204,9707,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências da Vida e do Ambiente,Ciências do Desporto,0,0,148.745,127.54,160.127,160.127
353,160,8571,Universidade dos Açores,Faculdade de Ciências e Tecnologia,Ciênc de Engenharia-Eng Mecânica; Eng Eletrotécnica e de Computadores (Pre),0,0,157.3,148.625,165.917,165.917
354,1518,9123,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Mecânica,0,0,182.464,180.572,184.306,184.306
355,400,9219,Universidade da Beira Interior,D,Psicologia,0,0,165.138,159.273,168.255,168.255
356,400,L227,Universidade da Beira Interior,D,Inteligência Artificial e Ciência de Dados,0,0,148.135,130.5,157.588,157.588
357,1203,L193,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências e Tecnologia,Matemática Aplicada e Ciência de Dados,0,0,140.177,125.154,148.231,148.231
358,300,9099,Universidade de Aveiro,D,Engenharia do Ambiente,0,0,132.575,107.375,149.375,149.375
359,1508,9556,Universidade de Lisboa,Faculdade de Medicina Dentária,Higiene Oral,0,0,159.625,152.92,166.273,166.273
360,3011,9056,Universidade de Aveiro,Instituto Superior de Contabilidade e Administração de Aveiro,Contabilidade,0,0,151.327,142.947,155.8,155.8
361,6810,L281,ISCTE,Instituto Universitário de Lisboa (Sintra),Tecnologias Digitais Educativas,0,0,142.029,129.214,150.571,150.571
362,3182,9152,Instituto Politécnico de Viseu,Escola Superior de Tecnologia e Gestão de Viseu,Gestão de Empresas,0,0,151.913,139.7,158.443,158.443
363,602,9016,Universidade de Évora,Escola de Ciências e Tecnologia,Biotecnologia,0,0,139.42,124.84,147.24,147.24
364,140,8031,Universidade dos Açores,Faculdade de Ciências Agrárias e do Ambiente,Ciências Farmacêuticas (Preparatórios),0,0,145.6,120.0,166.5,166.5
365,3139,9164,Instituto Politécnico do Porto,Escola Superior de Hotelaria e Turismo,Gestão e Administração Hoteleira,0,0,159.233,150.822,163.733,163.733
366,1307,9015,Universidade da Madeira,Faculdade de Ciências Exatas e da Engenharia,Bioquímica,0,0,137.359,120.091,151.455,151.455
367,3034,8341,Instituto Politécnico do Cávado e do Ave,Escola Superior de Hotelaria e Turismo,Gestão de Atividades Turísticas,1,0,123.793,109.4,131.5,131.5
368,3241,L207,Instituto Politécnico de Tomar,Escola Superior de Gestão de Tomar,Turismo e Gestão do Património Cultural,0,0,126.867,113.25,134.167,134.167
369,1518,9089,Universidade de Lisboa,Instituto Superior Técnico,Engenharia Civil,0,0,156.691,146.996,166.333,166.333
370,505,9694,Universidade de Coimbra,Faculdade de Letras,Ciência da Informação,0,0,145.855,137.103,151.69,151.69
371,3163,8407,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Engenharia da Computação Gráfica e Multimédia,0,0,136.367,120.125,145.083,145.083
372,7110,9875,Escola Superior de Hotelaria e Turismo do Estoril,D,Direção e Gestão Hoteleira,1,0,136.561,124.036,144.911,144.911
373,3055,9726,Instituto Politécnico de Castelo Branco,Escola Superior de Artes Aplicadas,Design de Moda e Têxtil,0,0,150.648,144.523,153.909,153.909
374,1204,9554,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências da Vida e do Ambiente,Ciências da Nutrição,0,0,142.721,125.155,160.286,160.286
375,203,9015,Universidade do Algarve,Faculdade de Ciências e Tecnologia,Bioquímica,0,0,136.364,117.864,146.273,146.273
376,3045,9213,Instituto Politécnico de Bragança,"Escola Superior de Comunicação, Administração e Turismo de Mirandela",Multimédia,0,0,132.045,110.273,143.727,143.727
377,604,L173,Universidade de Évora,Escola de Ciências Sociais,Estudos de Filosofia e de Cultura Contemporânea,0,0,132.269,125.75,135.75,135.75
378,605,9841,Universidade de Évora,Escola de Saúde e Desenvolvimento Humano,Reabilitação Psicomotora,0,0,141.195,127.711,148.421,148.421
379,3163,L261,Instituto Politécnico de Viana do Castelo,Escola Superior de Tecnologia e Gestão,Gastronomia e Artes Culinárias,0,0,137.273,120.818,146.091,146.091
380,3118,9109,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Engenharia Eletrotécnica,0,0,132.578,113.25,142.972,142.972
381,604,9147,Universidade de Évora,Escola de Ciências Sociais,Gestão,0,0,159.917,154.486,162.8,162.8
382,300,9041,Universidade de Aveiro,D,Ciências do Mar,0,0,140.783,124.733,156.833,156.833
383,3138,9242,Instituto Politécnico do Porto,Escola Superior de Tecnologia e Gestão,Solicitadoria,0,0,163.011,150.158,169.895,169.895
384,3011,9140,Universidade de Aveiro,Instituto Superior de Contabilidade e Administração de Aveiro,Finanças,0,0,164.185,162.7,164.95,164.95
385,604,9219,Universidade de Évora,Escola de Ciências Sociais,Psicologia,0,0,166.824,163.782,168.418,168.418
386,140,8086,Universidade dos Açores,Faculdade de Ciências Agrárias e do Ambiente,Medicina Veterinária (Preparatórios),0,0,158.605,136.429,170.524,170.524
387,602,9119,Universidade de Évora,Escola de Ciências e Tecnologia,Engenharia Informática,0,0,152.461,142.295,157.902,157.902
388,3045,9254,Instituto Politécnico de Bragança,"Escola Superior de Comunicação, Administração e Turismo de Mirandela",Turismo,0,0,124.867,109.333,133.2,133.2
389,7210,8149,Instituto Politécnico de Coimbra,Escola Superior de Tecnologia da Saúde de Coimbra,Dietética e Nutrição,0,0,145.14,127.64,154.535,154.535
390,400,L331,Universidade da Beira Interior,D,Computação Criativa e Realidade Virtual,0,0,145.289,136.684,149.895,149.895
391,3031,9869,Instituto Politécnico do Cávado e do Ave,Escola Superior de Gestão,Contabilidade,1,0,139.484,123.613,148.0,148.0
392,602,9143,Universidade de Évora,Escola de Ciências e Tecnologia,Geografia,0,0,141.907,132.8,146.767,146.767
393,602,9752,Universidade de Évora,Escola de Ciências e Tecnologia,Enologia,0,0,130.0,112.714,139.286,139.286
394,1204,9540,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências da Vida e do Ambiente,Bioengenharia,0,0,152.842,131.711,164.211,164.211
395,3102,9690,Instituto Politécnico de Leiria,Escola Superior de Tecnologia e Gestão,Biomecânica,0,0,134.688,116.96,144.2,144.2
396,7035,9504,Universidade do Algarve,Escola Superior de Saúde,Fisioterapia,0,0,156.046,141.288,163.962,163.962
397,505,9182,Universidade de Coimbra,Faculdade de Letras,História da Arte,0,0,159.458,159.958,158.958,158.958
398,7085,9500,Instituto Politécnico de Viseu,Escola Superior de Saúde de Viseu,Enfermagem,0,0,141.051,120.811,154.544,154.544
399,300,9141,Universidade de Aveiro,D,Física,0,0,154.056,143.5,164.556,164.556
400,3051,9003,Instituto Politécnico de Castelo Branco,Escola Superior Agrária de Castelo Branco,Agronomia,0,0,131.033,112.167,141.167,141.167
401,7110,8011,Escola Superior de Hotelaria e Turismo do Estoril,D,Produção Alimentar em Restauração,1,0,119.767,109.917,126.333,126.333
402,1202,9238,Universidade de Trás-os-Montes e Alto Douro,Escola de Ciências Humanas e Sociais,Serviço Social,0,0,153.365,142.239,159.326,159.326
403,300,9147,Universidade de Aveiro,D,Gestão,0,0,179.036,180.128,178.308,178.308
404,3118,L052,Instituto Politécnico de Lisboa,Instituto Superior de Engenharia de Lisboa,Engenharia Informática e Multimédia,0,0,142.438,135.5,149.375,149.375
405,400,9025,Universidade da Beira Interior,D,Ciências da Cultura,0,0,128.437,114.185,136.074,136.074
406,605,L256,Universidade de Évora,Escola de Saúde e Desenvolvimento Humano,Ciências Biomédicas e da Saúde,0,0,151.464,134.679,160.464,160.464
407,300,9096,Universidade de Aveiro,D,Engenharia de Materiais,0,0,141.52,121.2,155.067,155.067
